tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
251.00;173008341#6_1;117.82;12.24;61.00;0.00;330925771#2_1;2.70;0.00;tripinfo_Auto_455;190.00;Auto_455;0;1758.16;0.89;0.00;45.11;Auto;;0;0.00
251.00;331667964#4_1;46.11;11.83;158.00;11.00;37571582#0_1;2.70;0.00;tripinfo_Bus_1130;93.00;Bus_1130;0;558.95;1.01;0.00;52.49;Auto;;2;5.00
252.00;331667964#4_1;46.11;11.48;162.00;15.00;37571582#0_1;1.95;0.00;tripinfo_Bus_1131;90.00;Bus_1131;0;559.70;0.95;0.00;47.48;MotorCycle;;2;4.00
252.00;317371668#1_1;150.53;13.16;230.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1747;22.00;Auto_1747;0;148.58;0.97;0.00;10.11;MotorCycle;;0;0.00
253.00;36897741#0_1;60.96;9.09;111.00;44.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_502;142.00;MotorCycle_502;0;384.21;0.93;0.00;110.65;MotorCycle;;5;39.00
254.00;36897741#0_1;60.96;9.36;114.00;46.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_510;140.00;MotorCycle_510;0;384.21;1.01;0.00;110.98;MotorCycle;;6;36.00
254.00;331667964#4_1;46.11;12.25;165.00;16.00;37571582#0_1;3.70;0.00;tripinfo_Auto_1146;89.00;Auto_1146;0;557.95;1.13;0.00;52.72;Car;;2;2.00
255.00;36897741#0_1;60.96;9.61;118.00;40.00;167456697_1;1.95;0.00;tripinfo_Bus_600;137.00;Bus_600;0;384.21;1.00;0.00;108.19;MotorCycle;;6;36.00
256.00;167461557#1_1;85.64;14.38;0.00;0.00;167584711#0_1;1.95;0.00;tripinfo_Auto_0;256.00;Auto_0;0;1620.61;1.06;0.00;145.73;MotorCycle;;4;84.00
257.00;167457326_1;304.94;14.04;97.00;18.00;317766697#1_1;3.70;0.00;tripinfo_Car_612;160.00;Car_612;0;499.26;1.02;0.00;124.60;Car;;4;69.00
257.00;36897741#0_1;60.96;9.69;122.00;40.00;167456697_1;3.70;0.00;tripinfo_Auto_642;135.00;Auto_642;0;382.46;1.10;0.00;108.38;Car;;5;33.00
257.00;317371668#1_1;150.53;13.35;234.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Auto_1748;23.00;Auto_1748;0;146.83;1.09;0.00;12.62;Car;;0;0.00
258.00;36897741#0_1;60.96;9.52;125.00;34.00;167456697_1;1.95;0.00;tripinfo_Car_714;133.00;Car_714;0;384.21;0.99;0.00;103.75;MotorCycle;;5;28.00
259.00;167461557#1_1;85.64;12.83;3.00;3.00;167584711#0_1;3.70;0.00;tripinfo_Auto_1;256.00;Auto_1;0;1618.86;0.94;0.00;131.63;Car;;3;73.00
260.00;-324991740#4_1;235.73;14.13;1.00;0.00;36907635#0_1;1.95;0.00;tripinfo_MotorCycle_11;259.00;MotorCycle_11;0;1740.51;1.03;0.00;135.54;MotorCycle;;2;82.00
260.00;36897741#0_1;60.96;10.09;129.00;38.00;167456697_1;3.70;0.00;tripinfo_Car_715;131.00;Car_715;0;382.46;1.14;0.00;105.98;Car;;3;28.00
261.00;167457326_1;304.94;14.28;101.00;20.00;317766697#1_1;2.70;0.00;tripinfo_Auto_634;160.00;Auto_634;0;500.26;1.03;0.00;124.57;Auto;;5;64.00
261.00;317371668#1_1;150.53;12.50;238.00;7.00;317371668#1_1;3.70;0.00;tripinfo_Car_1755;23.00;Car_1755;0;146.83;0.92;0.00;11.29;Car;;0;0.00
262.00;167461557#1_1;85.64;13.44;6.00;2.00;167584711#0_1;2.70;0.00;tripinfo_Auto_36;256.00;Auto_36;0;1619.86;0.97;0.00;135.20;Auto;;3;69.00
262.00;36897741#0_1;60.96;10.54;132.00;37.00;167456697_1;1.95;0.00;tripinfo_Auto_740;130.00;Auto_740;0;384.21;0.99;0.00;100.62;MotorCycle;;4;28.00
263.00;167461557#1_1;85.64;13.74;10.00;6.00;167584711#0_1;1.95;0.00;tripinfo_Auto_37;253.00;Auto_37;0;1620.61;1.18;0.00;153.87;MotorCycle;;3;66.00
263.00;167589230#4_1;143.24;12.76;14.00;0.00;167584430#0_1;2.70;0.00;tripinfo_Bus_125;249.00;Bus_125;0;1983.54;1.15;0.00;116.43;Auto;;4;31.00
263.00;317371668#1_1;150.53;12.53;241.00;6.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1801;22.00;Auto_1801;0;148.58;0.92;0.00;10.27;MotorCycle;;0;0.00
264.00;-324991740#4_1;235.73;15.02;8.00;0.00;36907635#0_1;2.70;0.00;tripinfo_Auto_60;256.00;Auto_60;0;1739.76;1.08;0.00;139.07;Auto;;3;68.00
265.00;167589230#4_1;143.24;11.98;25.00;0.00;167584430#0_1;2.70;0.00;tripinfo_Bus_213;240.00;Bus_213;0;1983.54;1.10;0.00;101.70;Auto;;3;25.00
265.00;36897741#0_1;60.96;9.61;135.00;34.00;167456697_1;2.70;0.00;tripinfo_Car_783;130.00;Car_783;0;383.46;0.88;0.00;96.97;Auto;;4;28.00
266.00;-324991740#4_1;235.73;15.51;12.00;4.00;36907635#0_1;3.70;0.00;tripinfo_Auto_61;254.00;Auto_61;0;1738.76;1.12;0.00;140.27;Car;;3;63.00
266.00;167457326_1;304.94;11.13;104.00;21.00;317766697#1_1;1.95;0.00;tripinfo_Bus_649;162.00;Bus_649;0;501.01;0.81;0.00;117.36;MotorCycle;;5;64.00
266.00;36897741#0_1;60.96;9.27;138.00;24.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_881;128.00;MotorCycle_881;0;384.21;0.96;0.00;98.11;MotorCycle;;4;25.00
267.00;-324991740#4_1;235.73;14.63;15.00;1.00;36907635#0_1;1.95;0.00;tripinfo_Auto_119;252.00;Auto_119;0;1740.51;1.07;0.00;133.89;MotorCycle;;3;62.00
267.00;317371668#1_1;150.53;13.46;244.00;9.00;317371668#1_1;3.70;0.00;tripinfo_Auto_1802;23.00;Auto_1802;0;146.83;1.08;0.00;12.68;Car;;0;0.00
268.00;36897741#0_1;60.96;9.72;140.00;16.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_956;128.00;MotorCycle_956;0;384.21;0.98;0.00;98.12;MotorCycle;;3;24.00
269.00;36897741#0_1;60.96;9.81;143.00;15.00;167456697_1;1.95;0.00;tripinfo_Auto_985;126.00;Auto_985;0;384.21;1.03;0.00;97.83;MotorCycle;;5;24.00
270.00;-324991740#4_1;235.73;12.98;19.00;5.00;36907635#0_1;3.70;0.00;tripinfo_Auto_120;251.00;Auto_120;0;1738.76;0.94;0.00;116.10;Car;;4;54.00
272.00;-324991740#4_1;235.73;14.68;22.00;7.00;36907635#0_1;2.70;0.00;tripinfo_Auto_131;250.00;Auto_131;0;1739.76;1.07;0.00;131.81;Auto;;4;48.00
272.00;317371668#1_1;150.53;12.47;248.00;9.00;317371668#1_1;2.70;0.00;tripinfo_Auto_1837;24.00;Auto_1837;0;147.83;0.98;0.00;12.34;Auto;;0;0.00
273.00;317371668#1_1;150.53;12.43;251.00;9.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1865;22.00;Auto_1865;0;148.58;1.05;0.00;11.50;MotorCycle;;0;0.00
274.00;-324991740#4_1;235.73;14.70;25.00;7.00;36907635#0_1;2.70;0.00;tripinfo_Bus_157;249.00;Bus_157;0;1739.76;1.08;0.00;131.04;Auto;;5;57.00
274.00;167589230#4_1;143.24;9.20;29.00;4.00;167584430#0_1;3.70;0.00;tripinfo_Bus_214;245.00;Bus_214;0;1982.54;0.83;0.00;61.78;Car;;2;15.00
278.00;-36907635#0_1;285.07;11.56;1.00;0.00;324991740#4_1;2.70;0.00;tripinfo_Bus_9;277.00;Bus_9;0;1741.75;0.86;0.00;129.24;Auto;;2;84.00
279.00;167461557#1_1;85.64;14.85;14.00;1.00;167584711#0_1;3.70;0.00;tripinfo_Car_105;265.00;Car_105;0;1618.86;1.07;0.00;156.10;Car;;4;69.00
280.00;-36907635#0_1;285.07;12.95;4.00;3.00;324991740#4_1;1.95;0.00;tripinfo_Bus_10;276.00;Bus_10;0;1742.50;1.09;0.00;159.38;MotorCycle;;2;83.00
281.00;-36907635#0_1;285.07;12.27;7.00;3.00;324991740#4_1;2.70;0.00;tripinfo_MotorCycle_39;274.00;MotorCycle_39;0;1741.75;0.90;0.00;133.43;Auto;;1;78.00
281.00;317371668#1_1;150.53;10.87;257.00;1.00;317371668#1_1;10.20;0.00;tripinfo_Auto_1970;24.00;Auto_1970;0;140.33;0.91;0.00;12.63;Bus;;0;0.00
282.00;167589230#4_1;143.24;10.66;32.00;6.00;167584430#0_1;1.95;0.00;tripinfo_MotorCycle_216;250.00;MotorCycle_216;0;1984.29;0.97;0.00;92.98;MotorCycle;;3;19.00
283.00;167461557#1_1;85.64;12.66;18.00;1.00;167584711#0_1;3.70;0.00;tripinfo_Auto_142;265.00;Auto_142;0;1618.86;0.94;0.00;140.31;Car;;4;64.00
283.00;317371668#1_1;150.53;12.18;260.00;1.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_1994;23.00;MotorCycle_1994;0;148.58;0.97;0.00;11.64;MotorCycle;;0;0.00
284.00;36897741#0_1;60.96;9.19;147.00;13.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_1029;137.00;MotorCycle_1029;0;383.46;0.99;0.00;107.85;Auto;;4;30.00
286.00;36897741#0_1;60.96;9.99;151.00;6.00;167456697_1;3.70;0.00;tripinfo_Car_1117;135.00;Car_1117;0;382.46;0.96;0.00;104.62;Car;;4;28.00
288.00;36897741#0_1;60.96;9.54;154.00;4.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_1152;134.00;MotorCycle_1152;0;383.46;0.85;0.00;99.81;Auto;;4;27.00
290.00;167589230#4_1;143.24;9.62;38.00;1.00;167584430#0_1;10.20;0.00;tripinfo_MotorCycle_287;252.00;MotorCycle_287;0;1976.04;0.89;0.00;81.65;Bus;;3;18.00
292.00;167461557#1_1;85.64;14.61;21.00;3.00;167584711#0_1;1.95;0.00;tripinfo_Car_154;271.00;Car_154;0;1620.61;1.06;0.00;160.76;MotorCycle;;5;70.00
292.00;167589230#4_1;143.24;10.79;41.00;4.00;167584430#0_1;1.95;0.00;tripinfo_MotorCycle_288;251.00;MotorCycle_288;0;1984.29;1.10;0.00;113.04;MotorCycle;;3;27.00
295.00;335563875#0_1;147.10;14.05;11.00;0.00;36907357#1_1;1.95;0.00;tripinfo_Auto_90;284.00;Auto_90;0;1797.73;1.02;0.00;155.02;MotorCycle;;4;87.00
296.00;167589230#4_1;143.24;8.85;43.00;2.00;167584430#0_1;1.95;0.00;tripinfo_Auto_323;253.00;Auto_323;0;1984.29;0.82;0.00;68.25;MotorCycle;;2;23.00
296.00;317371668#1_1;150.53;12.93;273.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Auto_2107;23.00;Auto_2107;0;147.83;0.98;0.00;11.44;Auto;;0;0.00
297.00;335563875#0_1;147.10;14.19;14.00;0.00;36907357#1_1;3.70;0.00;tripinfo_Bus_122;283.00;Bus_122;0;1795.98;1.03;0.00;155.80;Car;;2;81.00
297.00;167589230#4_1;143.24;9.49;47.00;6.00;167584430#0_1;3.70;0.00;tripinfo_Auto_324;250.00;Auto_324;0;1982.54;0.94;0.00;87.77;Car;;1;21.00
297.00;167457326_1;304.94;10.76;107.00;20.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_688;190.00;MotorCycle_688;0;501.01;0.79;0.00;143.47;MotorCycle;;5;86.00
298.00;167457326_1;304.94;11.35;110.00;15.00;317766697#1_1;2.70;0.00;tripinfo_Auto_741;188.00;Auto_741;0;500.26;1.10;0.00;154.76;Auto;;4;81.00
299.00;-324991740#4_1;235.73;12.30;28.00;10.00;36907635#0_1;1.95;0.00;tripinfo_Bus_158;271.00;Bus_158;0;1740.51;0.91;0.00;131.32;MotorCycle;;7;66.00
299.00;167461557#1_1;85.64;12.33;24.00;3.00;167584711#0_1;2.70;0.00;tripinfo_Car_172;275.00;Car_172;0;1619.86;0.89;0.00;143.61;Auto;;5;73.00
299.00;167589230#4_1;143.24;10.29;51.00;9.00;167584430#0_1;2.70;0.00;tripinfo_MotorCycle_338;248.00;MotorCycle_338;0;1983.54;0.96;0.00;89.67;Auto;;1;21.00
299.00;167457326_1;304.94;12.69;113.00;12.00;317766697#1_1;2.70;0.00;tripinfo_Auto_784;186.00;Auto_784;0;500.26;1.04;0.00;151.16;Auto;;4;78.00
300.00;167461557#1_1;85.64;12.60;27.00;6.00;167584711#0_1;1.95;0.00;tripinfo_Car_173;273.00;Car_173;0;1620.61;1.14;0.00;170.75;MotorCycle;;5;78.00
301.00;173008341#6_1;117.82;13.50;64.00;1.00;330925771#2_1;1.95;0.00;tripinfo_Car_467;237.00;Car_467;0;1758.91;1.00;0.00;108.96;MotorCycle;;2;59.00
302.00;-36907357#1_1;86.83;11.84;2.00;0.00;167462465_1;1.95;0.00;tripinfo_Car_23;300.00;Car_23;0;1941.52;0.89;0.00;142.86;MotorCycle;;3;96.00
302.00;167461557#1_1;85.64;13.03;30.00;5.00;167584711#0_1;2.70;0.00;tripinfo_Bus_211;272.00;Bus_211;0;1619.86;1.04;0.00;158.68;Auto;;4;69.00
303.00;173008341#6_1;117.82;15.29;83.00;6.00;330925771#2_1;1.95;0.00;tripinfo_Auto_584;220.00;Auto_584;0;1758.91;1.12;0.00;104.77;MotorCycle;;2;46.00
305.00;173008341#6_1;117.82;13.55;93.00;13.00;330925771#2_1;1.95;0.00;tripinfo_Auto_618;212.00;Auto_618;0;1758.91;1.00;0.00;83.03;MotorCycle;;2;37.00
305.00;317371668#1_1;150.53;11.21;279.00;2.00;317371668#1_1;10.20;0.00;tripinfo_Bus_2140;26.00;Bus_2140;0;140.33;0.93;0.00;14.40;Bus;;0;0.00
307.00;-36907357#1_1;86.83;10.60;9.00;6.00;167462465_1;2.70;0.00;tripinfo_MotorCycle_32;298.00;MotorCycle_32;0;1940.77;1.01;0.00;158.44;Auto;;3;89.00
307.00;173008341#6_1;117.82;13.09;74.00;0.00;330925771#2_1;1.95;0.00;tripinfo_Bus_557;233.00;Bus_557;0;1758.91;0.96;0.00;98.51;MotorCycle;;2;56.00
307.00;317371668#1_1;150.53;11.49;283.00;6.00;317371668#1_1;2.70;0.00;tripinfo_Bus_2141;24.00;Bus_2141;0;147.83;0.97;0.00;12.34;Auto;;0;0.00
308.00;-36907357#1_1;86.83;10.91;6.00;4.00;167462465_1;3.70;0.00;tripinfo_Car_24;302.00;Car_24;0;1939.77;0.83;0.00;132.50;Car;;3;81.00
308.00;173008341#6_1;117.82;13.56;77.00;1.00;330925771#2_1;2.70;0.00;tripinfo_Auto_572;231.00;Auto_572;0;1758.16;1.06;0.00;110.33;Auto;;2;51.00
308.00;317371668#1_1;150.53;11.81;286.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Bus_2209;22.00;Bus_2209;0;148.58;0.94;0.00;10.47;MotorCycle;;0;0.00
309.00;173008341#6_1;117.82;13.34;80.00;3.00;330925771#2_1;2.70;0.00;tripinfo_Auto_583;229.00;Auto_583;0;1758.16;1.07;0.00;109.71;Auto;;2;51.00
309.00;331667964#4_1;46.11;9.13;169.00;19.00;37571582#0_1;1.95;0.00;tripinfo_Auto_1157;140.00;Auto_1157;0;559.70;1.06;0.00;101.34;MotorCycle;;2;37.00
310.00;173008341#6_1;117.82;13.51;86.00;8.00;330925771#2_1;2.70;0.00;tripinfo_Car_595;224.00;Car_595;0;1758.16;1.12;0.00;109.24;Auto;;2;46.00
312.00;173008341#6_1;117.82;13.90;90.00;10.00;330925771#2_1;2.70;0.00;tripinfo_Auto_617;222.00;Auto_617;0;1758.16;1.11;0.00;105.78;Auto;;2;44.00
313.00;335563875#0_1;147.10;13.01;18.00;3.00;36907357#1_1;2.70;0.00;tripinfo_MotorCycle_132;295.00;MotorCycle_132;0;1796.98;0.96;0.00;158.32;Auto;;6;50.00
314.00;335563875#0_1;147.10;14.18;23.00;5.00;36907357#1_1;3.70;0.00;tripinfo_MotorCycle_159;291.00;MotorCycle_159;0;1795.98;1.14;0.00;176.09;Car;;5;45.00
314.00;173008341#6_1;117.82;13.56;96.00;11.00;330925771#2_1;1.95;0.00;tripinfo_Auto_669;218.00;Auto_669;0;1758.91;1.00;0.00;89.28;MotorCycle;;2;39.00
315.00;331667964#4_1;46.11;11.80;172.00;1.00;37571582#0_1;2.70;0.00;tripinfo_Auto_1303;143.00;Auto_1303;0;558.95;0.86;0.00;95.56;Auto;;3;37.00
316.00;244327260#6_0;209.72;11.95;1.00;0.00;244329796#13_1;2.70;0.00;tripinfo_Bus_16;315.00;Bus_16;0;1539.02;0.88;0.00;188.53;Auto;;3;127.00
316.00;173008341#6_1;117.82;13.54;99.00;10.00;330925771#2_1;2.70;0.00;tripinfo_MotorCycle_697;217.00;MotorCycle_697;0;1758.16;0.98;0.00;86.54;Auto;;2;32.00
316.00;331667964#4_1;46.11;11.84;176.00;5.00;37571582#0_1;3.70;0.00;tripinfo_Auto_1304;140.00;Auto_1304;0;557.95;0.88;0.00;94.33;Car;;3;36.00
317.00;244327260#6_0;209.72;13.12;5.00;2.00;244329796#13_1;3.70;0.00;tripinfo_Car_35;312.00;Car_35;0;1538.02;1.02;0.00;203.29;Car;;3;125.00
317.00;317371668#1_1;150.53;11.39;292.00;4.00;317371668#1_1;10.20;0.00;tripinfo_Car_2223;25.00;Car_2223;0;140.33;1.00;0.00;14.39;Bus;;0;0.00
318.00;173008341#6_1;117.82;14.48;105.00;9.00;330925771#2_1;10.20;0.00;tripinfo_MotorCycle_745;213.00;MotorCycle_745;0;1750.66;1.05;0.00;91.52;Bus;;2;20.00
318.00;331667964#4_1;46.11;12.75;179.00;3.00;37571582#0_1;1.95;0.00;tripinfo_Bus_1338;139.00;Bus_1338;0;559.70;1.01;0.00;98.84;MotorCycle;;3;34.00
319.00;244327260#6_0;209.72;12.11;8.00;2.00;244329796#13_1;1.95;0.00;tripinfo_MotorCycle_56;311.00;MotorCycle_56;0;1539.77;0.90;0.00;187.38;MotorCycle;;3;123.00
322.00;173008341#6_1;117.82;13.19;109.00;13.00;330925771#2_1;2.70;0.00;tripinfo_MotorCycle_746;213.00;MotorCycle_746;0;1758.16;0.95;0.00;77.43;Auto;;2;16.00
323.00;173008341#6_1;117.82;13.57;112.00;15.00;330925771#2_1;1.95;0.00;tripinfo_Auto_747;211.00;Auto_747;0;1758.91;0.98;0.00;79.64;MotorCycle;;3;25.00
324.00;317371668#1_1;150.53;11.10;299.00;8.00;317371668#1_1;10.20;0.00;tripinfo_Car_2241;25.00;Car_2241;0;140.33;0.89;0.00;12.74;Bus;;0;0.00
325.00;167584712_1;145.02;15.24;6.00;3.00;-358333263#1_1;1.95;0.00;tripinfo_MotorCycle_31;319.00;MotorCycle_31;0;2004.91;1.15;0.00;194.28;MotorCycle;;3;126.00
326.00;167457326_1;304.94;10.19;116.00;15.00;317766697#1_1;1.95;0.00;tripinfo_Auto_785;210.00;Auto_785;0;501.01;0.75;0.00;161.01;MotorCycle;;5;95.00
326.00;317371668#1_1;150.53;11.67;302.00;5.00;317371668#1_1;2.70;0.00;tripinfo_Auto_2283;24.00;Auto_2283;0;147.83;1.03;0.00;12.87;Auto;;1;1.00
327.00;167457326_1;304.94;10.92;120.00;19.00;317766697#1_1;3.70;0.00;tripinfo_Auto_786;207.00;Auto_786;0;499.26;1.03;0.00;171.73;Car;;4;90.00
329.00;167584712_1;145.02;13.81;3.00;0.00;-358333263#1_1;2.70;0.00;tripinfo_MotorCycle_30;326.00;MotorCycle_30;0;2004.16;1.18;0.00;199.93;Auto;;2;122.00
329.00;167457326_1;304.94;11.64;123.00;17.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_824;206.00;MotorCycle_824;0;501.01;1.06;0.00;171.39;MotorCycle;;4;87.00
329.00;317371668#1_1;150.53;12.93;307.00;10.00;317371668#1_1;3.70;0.00;tripinfo_Auto_2284;22.00;Auto_2284;0;146.83;1.06;0.00;11.81;Car;;0;0.00
330.00;167457326_1;304.94;11.00;126.00;19.00;317766697#1_1;2.70;0.00;tripinfo_Auto_830;204.00;Auto_830;0;500.26;0.99;0.00;167.34;Auto;;4;88.00
331.00;167584712_1;145.02;14.06;27.00;3.00;-358333263#1_1;1.95;0.00;tripinfo_Auto_202;304.00;Auto_202;0;2004.91;1.04;0.00;165.52;MotorCycle;;3;98.00
332.00;167457326_1;304.94;11.76;129.00;22.00;317766697#1_1;1.95;0.00;tripinfo_Auto_831;203.00;Auto_831;0;501.01;1.00;0.00;166.21;MotorCycle;;4;85.00
334.00;167457326_1;304.94;10.30;132.00;19.00;317766697#1_1;1.95;0.00;tripinfo_Auto_867;202.00;Auto_867;0;501.01;0.75;0.00;153.91;MotorCycle;;4;87.00
334.00;317371668#1_1;150.53;11.78;310.00;12.00;317371668#1_1;2.70;0.00;tripinfo_Auto_2293;24.00;Auto_2293;0;147.83;0.96;0.00;12.90;Auto;;0;0.00
336.00;167457326_1;304.94;11.45;135.00;21.00;317766697#1_1;2.70;0.00;tripinfo_Bus_882;201.00;Bus_882;0;500.26;1.27;0.00;169.06;Auto;;5;86.00
336.00;317371668#1_1;150.53;12.88;314.00;16.00;317371668#1_1;3.70;0.00;tripinfo_Auto_2294;22.00;Auto_2294;0;146.83;1.05;0.00;11.91;Car;;0;0.00
337.00;167457326_1;304.94;11.26;139.00;24.00;317766697#1_1;2.70;0.00;tripinfo_Car_884;198.00;Car_884;0;500.26;1.01;0.00;161.87;Auto;;5;85.00
338.00;167457326_1;304.94;11.14;142.00;27.00;317766697#1_1;1.95;0.00;tripinfo_Car_885;196.00;Car_885;0;501.01;1.14;0.00;164.48;MotorCycle;;4;83.00
338.00;317371668#1_1;150.53;13.32;317.00;7.00;317371668#1_1;1.95;0.00;tripinfo_Auto_2386;21.00;Auto_2386;0;148.58;1.06;0.00;10.54;MotorCycle;;0;0.00
340.00;167457326_1;304.94;11.41;145.00;26.00;317766697#1_1;2.70;0.00;tripinfo_MotorCycle_919;195.00;MotorCycle_919;0;500.26;0.97;0.00;157.25;Auto;;5;83.00
341.00;167457326_1;304.94;11.61;149.00;30.00;317766697#1_1;3.70;0.00;tripinfo_MotorCycle_920;192.00;MotorCycle_920;0;499.26;0.99;0.00;155.18;Car;;4;80.00
342.00;167457326_1;304.94;11.45;154.00;34.00;317766697#1_1;3.70;0.00;tripinfo_Car_929;188.00;Car_929;0;499.26;0.96;0.00;150.66;Car;;4;81.00
343.00;167461557#1_1;85.64;14.70;33.00;5.00;167584711#0_1;1.95;0.00;tripinfo_MotorCycle_223;310.00;MotorCycle_223;0;1620.61;1.06;0.00;199.50;MotorCycle;;5;116.00
